Geography_Code,Geography_Name,Time_Period,Date,Value,Dataset,Measure,Year,Month,Quarter,Month_Name,Previous_Value,Growth_Rate,Category
UK_TOTAL,United Kingdom,2018 Feb,2018-02-01,49198.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2018,2,1,February,49232.0,-0.07,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:1
UK_TOTAL,United Kingdom,2018 Mar,2018-03-01,48687.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2018,3,1,March,49198.0,-1.04,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:1
UK_TOTAL,United Kingdom,2018 Apr,2018-04-01,48372.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2018,4,2,April,48687.0,-0.65,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:1
UK_TOTAL,United Kingdom,2018 May,2018-05-01,48118.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2018,5,2,May,48372.0,-0.53,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:1
UK_TOTAL,United Kingdom,2018 Jun,2018-06-01,47863.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2018,6,2,June,48118.0,-0.53,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:1
UK_TOTAL,United Kingdom,2018 Jul,2018-07-01,48669.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2018,7,3,July,47863.0,1.68,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:1
UK_TOTAL,United Kingdom,2018 Aug,2018-08-01,51092.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2018,8,3,August,48669.0,4.98,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:1
UK_TOTAL,United Kingdom,2018 Sep,2018-09-01,55365.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2018,9,3,September,51092.0,8.36,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:1
UK_TOTAL,United Kingdom,2018 Oct,2018-10-01,61355.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2018,10,4,October,55365.0,10.82,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:1
UK_TOTAL,United Kingdom,2018 Nov,2018-11-01,66420.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2018,11,4,November,61355.0,8.26,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:1
UK_TOTAL,United Kingdom,2018 Dec,2018-12-01,72698.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2018,12,4,December,66420.0,9.45,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:1
UK_TOTAL,United Kingdom,2019 Jan,2019-01-01,74593.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2019,1,1,January,72698.0,2.61,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:1
UK_TOTAL,United Kingdom,2019 Feb,2019-02-01,78659.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2019,2,1,February,74593.0,5.45,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:1
UK_TOTAL,United Kingdom,2019 Mar,2019-03-01,82984.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2019,3,1,March,78659.0,5.5,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:1
UK_TOTAL,United Kingdom,2019 Apr,2019-04-01,87371.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2019,4,2,April,82984.0,5.29,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:1
UK_TOTAL,United Kingdom,2019 May,2019-05-01,88791.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2019,5,2,May,87371.0,1.63,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:1
UK_TOTAL,United Kingdom,2019 Jun,2019-06-01,91023.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2019,6,2,June,88791.0,2.51,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:1
UK_TOTAL,United Kingdom,2019 Jul,2019-07-01,93733.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2019,7,3,July,91023.0,2.98,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:1
UK_TOTAL,United Kingdom,2019 Aug,2019-08-01,97330.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2019,8,3,August,93733.0,3.84,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:1
UK_TOTAL,United Kingdom,2019 Sep,2019-09-01,100128.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2019,9,3,September,97330.0,2.87,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:1
UK_TOTAL,United Kingdom,2019 Oct,2019-10-01,104251.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2019,10,4,October,100128.0,4.12,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:1
UK_TOTAL,United Kingdom,2019 Nov,2019-11-01,107209.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2019,11,4,November,104251.0,2.84,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:1
UK_TOTAL,United Kingdom,2019 Dec,2019-12-01,107700.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2019,12,4,December,107209.0,0.46,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:1
UK_TOTAL,United Kingdom,2020 Jan,2020-01-01,105348.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2020,1,1,January,107700.0,-2.18,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:1
UK_TOTAL,United Kingdom,2020 Feb,2020-02-01,109769.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2020,2,1,February,105348.0,4.2,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:1
UK_TOTAL,United Kingdom,2020 Mar,2020-03-01,112888.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2020,3,1,March,109769.0,2.84,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:1
UK_TOTAL,United Kingdom,2020 Apr,2020-04-01,147759.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2020,4,2,April,112888.0,30.89,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:1
UK_TOTAL,United Kingdom,2020 May,2020-05-01,187678.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2020,5,2,May,147759.0,27.02,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:1
UK_TOTAL,United Kingdom,2020 Jun,2020-06-01,191548.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2020,6,2,June,187678.0,2.06,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:1
UK_TOTAL,United Kingdom,2020 Jul,2020-07-01,194651.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2020,7,3,July,191548.0,1.62,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:1
UK_TOTAL,United Kingdom,2020 Aug,2020-08-01,194165.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2020,8,3,August,194651.0,-0.25,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:1
UK_TOTAL,United Kingdom,2020 Sep,2020-09-01,197088.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2020,9,3,September,194165.0,1.51,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:1
UK_TOTAL,United Kingdom,2020 Oct,2020-10-01,200657.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2020,10,4,October,197088.0,1.81,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:1
UK_TOTAL,United Kingdom,2020 Nov,2020-11-01,204327.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2020,11,4,November,200657.0,1.83,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:1
UK_TOTAL,United Kingdom,2020 Dec,2020-12-01,206880.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2020,12,4,December,204327.0,1.25,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:1
UK_TOTAL,United Kingdom,2021 Jan,2021-01-01,201847.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2021,1,1,January,206880.0,-2.43,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:1
UK_TOTAL,United Kingdom,2021 Feb,2021-02-01,201386.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2021,2,1,February,201847.0,-0.23,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:1
UK_TOTAL,United Kingdom,2021 Mar,2021-03-01,199372.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2021,3,1,March,201386.0,-1.0,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:1
UK_TOTAL,United Kingdom,2021 Apr,2021-04-01,194548.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2021,4,2,April,199372.0,-2.42,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:1
UK_TOTAL,United Kingdom,2021 May,2021-05-01,187696.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2021,5,2,May,194548.0,-3.52,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:1
UK_TOTAL,United Kingdom,2021 Jun,2021-06-01,181008.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2021,6,2,June,187696.0,-3.56,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:1
UK_TOTAL,United Kingdom,2021 Jul,2021-07-01,176697.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2021,7,3,July,181008.0,-2.38,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:1
UK_TOTAL,United Kingdom,2021 Aug,2021-08-01,171895.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2021,8,3,August,176697.0,-2.72,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:1
UK_TOTAL,United Kingdom,2021 Sep,2021-09-01,165492.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2021,9,3,September,171895.0,-3.72,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:1
UK_TOTAL,United Kingdom,2021 Oct,2021-10-01,161848.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2021,10,4,October,165492.0,-2.2,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:1
UK_TOTAL,United Kingdom,2021 Nov,2021-11-01,157652.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2021,11,4,November,161848.0,-2.59,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:1
UK_TOTAL,United Kingdom,2021 Dec,2021-12-01,152563.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2021,12,4,December,157652.0,-3.23,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:1
UK_TOTAL,United Kingdom,2022 Jan,2022-01-01,145325.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2022,1,1,January,152563.0,-4.74,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:1
UK_TOTAL,United Kingdom,2022 Feb,2022-02-01,142701.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2022,2,1,February,145325.0,-1.81,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:1
UK_TOTAL,United Kingdom,2022 Mar,2022-03-01,138933.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2022,3,1,March,142701.0,-2.64,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:1
UK_TOTAL,United Kingdom,2022 Apr,2022-04-01,135850.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2022,4,2,April,138933.0,-2.22,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:1
UK_TOTAL,United Kingdom,2022 May,2022-05-01,131545.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2022,5,2,May,135850.0,-3.17,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:1
UK_TOTAL,United Kingdom,2022 Jun,2022-06-01,128281.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2022,6,2,June,131545.0,-2.48,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:1
UK_TOTAL,United Kingdom,2022 Jul,2022-07-01,126932.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2022,7,3,July,128281.0,-1.05,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:1
UK_TOTAL,United Kingdom,2022 Aug,2022-08-01,127172.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2022,8,3,August,126932.0,0.19,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:1
UK_TOTAL,United Kingdom,2022 Sep,2022-09-01,125733.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2022,9,3,September,127172.0,-1.13,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:1
UK_TOTAL,United Kingdom,2022 Oct,2022-10-01,129868.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2022,10,4,October,125733.0,3.29,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:1
UK_TOTAL,United Kingdom,2022 Nov,2022-11-01,131684.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2022,11,4,November,129868.0,1.4,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:1
UK_TOTAL,United Kingdom,2022 Dec,2022-12-01,131923.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2022,12,4,December,131684.0,0.18,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:1
UK_TOTAL,United Kingdom,2023 Jan,2023-01-01,129891.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2023,1,1,January,131923.0,-1.54,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:1
UK_TOTAL,United Kingdom,2023 Feb,2023-02-01,131084.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2023,2,1,February,129891.0,0.92,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:1
UK_TOTAL,United Kingdom,2023 Mar,2023-03-01,131831.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2023,3,1,March,131084.0,0.57,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:1
UK_TOTAL,United Kingdom,2023 Apr,2023-04-01,131834.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2023,4,2,April,131831.0,0.0,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:1
UK_TOTAL,United Kingdom,2023 May,2023-05-01,131392.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2023,5,2,May,131834.0,-0.34,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:1
UK_TOTAL,United Kingdom,2023 Jun,2023-06-01,130926.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2023,6,2,June,131392.0,-0.35,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:1
UK_TOTAL,United Kingdom,2023 Jul,2023-07-01,131021.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2023,7,3,July,130926.0,0.07,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:1
UK_TOTAL,United Kingdom,2023 Aug,2023-08-01,131464.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2023,8,3,August,131021.0,0.34,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:1
UK_TOTAL,United Kingdom,2023 Sep,2023-09-01,133641.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2023,9,3,September,131464.0,1.66,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:1
UK_TOTAL,United Kingdom,2023 Oct,2023-10-01,139848.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2023,10,4,October,133641.0,4.64,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:1
UK_TOTAL,United Kingdom,2023 Nov,2023-11-01,143632.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2023,11,4,November,139848.0,2.71,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:1
UK_TOTAL,United Kingdom,2023 Dec,2023-12-01,146288.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2023,12,4,December,143632.0,1.85,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:1
UK_TOTAL,United Kingdom,2024 Jan,2024-01-01,144557.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2024,1,1,January,146288.0,-1.18,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:1
UK_TOTAL,United Kingdom,2024 Feb,2024-02-01,145882.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2024,2,1,February,144557.0,0.92,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:1
UK_TOTAL,United Kingdom,2024 Mar,2024-03-01,147555.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2024,3,1,March,145882.0,1.15,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:1
UK_TOTAL,United Kingdom,2024 Apr,2024-04-01,146834.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2024,4,2,April,147555.0,-0.49,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:1
UK_TOTAL,United Kingdom,2024 May,2024-05-01,145778.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2024,5,2,May,146834.0,-0.72,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:1
UK_TOTAL,United Kingdom,2024 Jun,2024-06-01,144469.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2024,6,2,June,145778.0,-0.9,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:1
UK_TOTAL,United Kingdom,2024 Jul,2024-07-01,144156.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2024,7,3,July,144469.0,-0.22,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:1
UK_TOTAL,United Kingdom,2024 Aug,2024-08-01,144284.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2024,8,3,August,144156.0,0.09,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:1
UK_TOTAL,United Kingdom,2024 Sep,2024-09-01,147015.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2024,9,3,September,144284.0,1.89,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:1
UK_TOTAL,United Kingdom,2024 Oct,2024-10-01,155666.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2024,10,4,October,147015.0,5.88,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:1
UK_TOTAL,United Kingdom,2024 Nov,2024-11-01,161330.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2024,11,4,November,155666.0,3.64,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:1
UK_TOTAL,United Kingdom,2024 Dec,2024-12-01,163237.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2024,12,4,December,161330.0,1.18,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:1
UK_TOTAL,United Kingdom,2025 Jan,2025-01-01,161124.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2025,1,1,January,163237.0,-1.29,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:1
UK_TOTAL,United Kingdom,2025 Feb,2025-02-01,162453.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2025,2,1,February,161124.0,0.82,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:1
UK_TOTAL,United Kingdom,2025 Mar,2025-03-01,163731.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2025,3,1,March,162453.0,0.79,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:1
UK_TOTAL,United Kingdom,2025 Apr,2025-04-01,163843.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2025,4,2,April,163731.0,0.07,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:1
UK_TOTAL,United Kingdom,2025 May,2025-05-01,161027.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2025,5,2,May,163843.0,-1.72,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:1
UK_TOTAL,United Kingdom,2025 Jun,2025-06-01,159302.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2025,6,2,June,161027.0,-1.07,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:1
UK_TOTAL,United Kingdom,2025 Jul,2025-07-01,159537.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2025,7,3,July,159302.0,0.15,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:1
UK_TOTAL,United Kingdom,2025 Aug,2025-08-01,165065.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2025,8,3,August,159537.0,3.47,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:1
UK_TOTAL,United Kingdom,2013 May,2013-05-01,0.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2013,5,2,May,,,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:10
UK_TOTAL,United Kingdom,2013 Jun,2013-06-01,0.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2013,6,2,June,0.0,,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:10
UK_TOTAL,United Kingdom,2013 Jul,2013-07-01,0.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2013,7,3,July,0.0,,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:10
UK_TOTAL,United Kingdom,2013 Aug,2013-08-01,0.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2013,8,3,August,0.0,,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:10
UK_TOTAL,United Kingdom,2013 Sep,2013-09-01,0.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2013,9,3,September,0.0,,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:10
UK_TOTAL,United Kingdom,2013 Oct,2013-10-01,0.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2013,10,4,October,0.0,,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:10
UK_TOTAL,United Kingdom,2013 Nov,2013-11-01,0.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2013,11,4,November,0.0,,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:10
UK_TOTAL,United Kingdom,2013 Dec,2013-12-01,5.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2013,12,4,December,0.0,,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:10
UK_TOTAL,United Kingdom,2014 Jan,2014-01-01,5.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2014,1,1,January,5.0,0.0,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:10
UK_TOTAL,United Kingdom,2014 Feb,2014-02-01,8.0,people_demo_Age (bands and single year),V_F_UC_CASELOAD_FULL,2014,2,1,February,5.0,60.0,str:value:UC_Monthly:V_F_UC_CASELOAD_FULL:AGE_CODE:C_UC_AGE_BAND:10
